lineID	SPEAKER	ENGLISH
			
			
999	objBernie	Bien l'bonjour, freluquet!	
1000	objBernie	On a pas l'habitude de voir des gars comme toi dans notre p'tit coin à nous.	
1001	objBernie	Mais t'en fais pas, on est tous sympa!	
1002	objBernie	Pourquoi tu prendrais pas un café avec nous?	
1003	objBernie	La mer c'est pas un endroit facile pour gagner sa vie.	
1005	objBernie	Y'a pas de place pour la méchanceté dans un monde comme ça...	
1006	objBernie	C'est le moment,| et l'endroit idéal| pour devenir amis.	
1007	objBernie	Chérissons ça.	
1008	objBernie	Puisse-tu trouver paix et joie durant tes voyages à travers l'océan...	
1009	objBernie	(Et si on est chanceux...|| {shake .25}peut-être aussi les sirènes!{})	
			
1010	objBard	...||Hey...	
1011	objBard	Vous voulez aider à renverser l'usine?	
1012	objBeth	...	
1013	objBeth	Est-ce que j'ai l'air folle?	
1014	objBeth	Ne m'implique pas dans quoi que ça puisse être.	
1015	objBeth	J'ai un resto à faire tourner.	
1016	objBeth	Mais...|| bonne chance.	
1018	objBeth	Alors c'en est fini de l'usine,| hein...	
1019	objBeth	...	
1020	objBeth	Pour une raison que j'ignore...	
1021	objBeth	Ça me donne un sentiment d'espoir.	
1022	objBeth	Tout est toujours pareil ici depuis si longtemps.	
1023	objBeth	Mais|| peut-être que les choses peuvent changer après tout...	
1024	objBeth	Je bosse depuis si longtemps.	
1025	objBeth	Peut-être qu'aujourd'hui...	
1026	objBeth	Je vais rentrer chez moi et me tremper les pieds...	
1027	objBeth	Quand j'ai ouvert ce resto la première fois,| j'ai adorée...	
1028	objBeth	|J'ai besoin de ressentir ça à nouveau.	
1029	objBeth	Bienvenue au Resto de Beth, ouvert...	
1030	objBeth	{shake .5}S|o|u|p|i|r||...{/shake}	
1031	objBeth	24 heures sur 24.
1032	objBeth	Beaucoup de sacrés personnages qui passent par ici,| ah oui.	
1033	objBeth	Il y a cette astronome en dehors de la ville qui vient toujours ici, au milieu de la nuit.	
1034	objBeth	Genre,| de minuit à 5h du mat'.|| Elle commande toujours la même chose.	
1035	objBeth	Pourquoi?|| Qui sait.| Qui ça intéresse.	
1036	objBeth	T'as vu ce chien errant en ville?	
1037	objBeth	Pauvre bête
1038	objBeth	Elle attend dehors tous les matins pour que des gens la nourissent.	
1039	objBeth	Tu fais partie de ce groupe qui se réunit ici tous les soirs?	
1040	objBeth	J'vais pas te mentir...|| vous êtes| une bande {wiggle}très{/wiggle} chelou.
1041	objBeth	Mais ça me dérange pas,| à vrai dire.	
1042	objBeth	Ça tourne pas mal en rond dans le ciboulot,| à faire ce boulot.	
1043	objBeth	Tu restes entre les 2 mêmes murs,| tu dis la même chose aux mêmes gens...	
1044	objBeth	Ouaip,| juste encore,| et encore...	
1045	objBeth	Tu veux un truc à graille?	
1046	objBard	Nah.	
1047	objBard	Ouais.	
1048	objBeth	Tu peux te poser sur un siège vide et manger ça.	
1049	objBeth	Ou donner ça à quelqu'un si tu veux pas gâcher...	
1050	objBeth	Eh bah,|| dommage.	
1051	objBeth	T'as déjà une lettre dans tes mains.	
1052	objBeth	Tu sais à qui donner ça?	
			
1053	objBeth	...	
1054	objBeth	{shake .4}Soupir...{/shake}	
1055	objBeth	{wiggle}S'il te plait|{/wiggle} fait attention avec ça?	
1057	objBeth	Si t'étais pour gâcher de la nourriture...	
1058	objBeth	T'aurais au moins pu donner ça à quelqu'un qu'en veut,| hein?	
1059	objBard	Oh...|| Ok.	
			
1060	objBhami	Nous sommes tous des disciples d'Eya.	
1061	objBhami	Nous croyons en elle...|| Et en ses plans.	
1062	objBhami	Nous avons toujours su que ||{glitch .1}La Fin| arrivait.	
1063	objBhami	Nous serions fou de ne pas accepter ce fait...	
1064	objBhami	Alors que c'est manifestement face à nous.	
1065	objBhami	A l'échelle de l'univers,| nous sommes comme des insectes...	
1066	objBhami	Non...|| nous sommes plus petits que des insectes...	
1067	objBhami	Nous sommes comme|| de minuscules grains de poussières aux pieds des insectes...	
1068	objBhami	Non...||| en fait...	
1069	objBhami	Nous sommes comme|| des particules subatomiques| dans la poussière| aux pieds des insectes.	
1070	objBhami	Enfin,| tu vois où je veux en venir...	
1071	objBhami	Il y a eu d'innombrables univers avant le nôtre...	
1072	objBhami	Et il y en aura encore bien d'autres après	
1073	objBhami	C'est triste que nous soyons là pour être témoins de |{glitch .1}La Fin|...	
1074	objBhami	Mais ça marque également le début d'un nouvel univers.	
1075	objBhami	Tel est la volonté d'Eya.|| Tel est sa création.	
1076	objBhami	Qui sommes nous pour intervenir dans tout ça?
			
1077	objManny	{shake .3}Ouais!!|| Ils nous adorent vraiment!	
1078	objViola	{}On dirait...	
1079	objViola	Qu'ils veulent un {wiggle}rappel!{/wiggle}	
1080	objManny	Eh bien...| quelqu'un a un truc?	
1081	objViola	Mhm.|| C'est mon heure de gloire...	
1082	objViola	Attendez...| est-ce que quelqu'un est retourné sur scène?	
1083	objClara	{size .85}{shake .2}Ceci est un morceau...|| dédié à la mémoire de ma mère.	
1084	objClara	C'est une vieille vieille chanson qu'elle avait l'habitude de jouer,| à propos de la Reine des Vents...	
1085	objClara	{size .6}Eya toute puissante...	
1086	objClara	{}J'étais tellement ||{shake .5}nerveux!!{}	
1087	objViola	...	
1088	objViola	Tu as joué avec brio,| Ash.	
1089	objClara	|||Merci.	
1090	objBard	C'était vraiment l'Hymne du Régent??	
1091	objClara	Euh.|| Ouais.	
1092	objClara	...Est-ce que ça répond à ta question...?	
1093	objBard	{quake}{shake}MIRIAM NE VA JAMAIS ME CROIRE!!!	
			
1100	objBlackcat	Miaou!	
1101	objBlackcat	Tu as trouvé un secret...	
1102	objBlackcat	Mais tu n'es pas celui que je cherche.	
1103	objBlackcat	Reviens lorsque tu auras vu la fin de l'univers...	
1104	objBlackcat	Mais connais-tu le mot de passe?	
1105	objBlackcat	Miaou!	
1106	objBlackcat	Désolé...| Tu n'es pas encore prêt.	
1107	objBlackcat	Mais ne t'en fais pas trop pour l'instant.	
1108	objBlackcat	Miaou!	
1109	objBlackcat	Mot de passe,| s'il te plait.	
			
1110	objBlackcat	Miaou!	
1111	objBlackcat	|Tu l'as résolu...	
			
1112	objBo	C'est de drôle de vêtements que tu portes...	
1113	objBo	Tu n'es pas de Chaandesh|| ...n'est-ce pas?	
1114	objBo	Désolé,| je suis dans l'armée,| du coup je suis obligé de demander.	
1115	objBo	Je m'en fiche un peu.	
1116	objBo	La guerre avec Chaandesh dure depuis toujours.	
1117	objBo	J'en ai vraiment rien à faire...	
1118	objBo	|Du moment qu'on ne meurt pas|, j'imagine...	
1119	objBo	L'armée c'est un peu pénible,| mais ça a ses avantages.	
1120	objBo	Et rester en ville c'est facile.	
1121	objBo	Rien ne vient jamais jusqu'ici.	
1122	objBo	Enfin,| sauf ces monstres gigantesques...	
1123	objBo	Mais ensuite le Héros s'en est chargée elle-même,| alors...	
1124	objBo	{wiggle}Bref{/wiggle}	
1125	objBo	Ce qui me fait peur c'est...	
1126	objBo	Vu que les monstres ont réussi à venir ici...	
1128	objBo	Est-ce qu'ils vont réussir à revenir?	
1129	objBo	Et si le Héros n'est pas là cette fois...	
1130	objBo	Il y a de quoi être inquiet...	
1131	objBo	Quand on en arrive là,	
1132	objBo	Je préfèrerais ne pas y penser...	
			
1133	objBard	Est-ce que vous voulez renverser l'usine?	
1134	objBoxer	{quake}{shake}Quoi!!!{/shake}|| C'est complètement fou!	
1135	objBoxer	Usine est seul moyen de vivre.	
1136	objBoxer	Et je dois m'occuper de famille,| maintenant.	
1137	objBoxer	Je peux pas faire ce que tu demandes.	
1138	objBoxer	Avant j'étais champion de boxe.	
1139	objBoxer	Titres, ça va ça vient...|| mais famille|, ça reste.	
1140	objBoxer	Je travaille pour Baron maintenant,| fabrique les jouets Gamin Bonheur.	
1141	objBoxer	Mon papa,| il avait boutique bric-à-brac en ville.	
1142	objBoxer	Mais Baron a acheté boutique|, l'a démoli|, et a fait plus d'usines
1143	objBoxer	Pour homme comme moi,| usine est le seul endroit où travailler.	
1144	objBoxer	Un jour,| je partirai d'ici avec famille.	
1145	objBoxer	Mais nous avons besoin argent.|| Alors je reste,|| et je travaille.	
1146	objBoxer	Maintenant qu'usine n'est plus,| la ville change rapidement.	
1147	objBoxer	Mais c'est bien!| Ville à nouveau dans les mains du peuple.	
1148	objBoxer	Peut-être que Baron redonnera boutique de papa...	
1149	objBoxer	Gamin Bonheur,| pas très populaire...	
1150	objBoxer	Activité de l'usine pouvait pas survivre	
1151	objBoxer	Nous avons besoin de faire ce que le peuple veut!	
1152	objBoxer	Moi et famille,| on fait argent dans l'usine,| on va bien maintenant.	
1153	objBoxer	Mais bientôt on va avoir besoin quelque chose nouveau...	
			
1154	objBard	...|Peut-être que je devrais réessayer de chanter ça.	
			
1155	objBronson	P'tit barde!	
1156	objBronson	T'as l'air dix fois plus fort que la dernière fois que je t'ai vu!	
1157	objBronson	Pas dans tes muscles...	
1158	objBronson	Mais...| dans ton coeur!	
1159	objBronson	Je peux le voir.	
1160	objBronson	T'as du vivre une sacrée aventure!	
1161	objBronson	Mon garçon est devenu fort,| lui aussi!	
1162	objBronson	Il est sûrement plus coriace que son vieux père!	
1163	objBronson	C'était difficile...	
1164	objBronson	D'élever mon fils avec une mère fantôme.	
1165	objBronson	J'espère||| que je me suis bien débrouillé.	
1166	objBronson	Même si...	
1167	objBronson	Il ne va jamais grandir.	
1168	objBronson	Et pourtant,| ça compte beaucoup pour moi.	
1169	objBronson	D'élever quelqu'un.	
1170	objBronson	Je ne pourrais jamais te remercier assez...	
1171	objBronson	De nous avoir ramené Mary,| p'tit barde.	
1172	objBronson	Ça rend ces derniers moments tellement plus importants.	
1173	objBronson	Je serais perdu sans elle...	
1174	objBronson	Bon...|| je me sens toujours perdu.	
1175	objBronson	Mais ça reste mieux que de rester perdu seul.	
			
1176	objBronson	Aye! Si c'est pas le p'tit barde!	
1177	objBronson	Fais 'tention à toi aujourd'hui.	
1178	objBronson	Les fantômes en ville se révèlent être un sacré problème.
1179	objBronson	J'ai essayé d'en faire fuir un de ma maison avec ma hache...	
1180	objBronson	Mais il avait pas très peur des haches.	
1181	objBronson	J'espère que la maire pourra régler tout ça.	
1182	objBronson	Je peux couper des arbres,| mais les fantômes ça me dépasse.	
1183	objBronson	Peut-être c'est comme ce que me disait Mary...	
1184	objBronson	Au lieu d'entraîner uniquement mes muscles,| je devrais entraîner...||| mon coeur.	
1185	objBronson	Je plaisante!|| Être costaud c'est chouette!	
1186	objBronson	Elle me manque...	
1187	objBronson	Ton air joyeux m'aide à garder le moral,| au moins.	
1188	objBronson	Mais| l'expérience endurcit ton âme.	
1189	objBronson	Je te souhaite qu'aucune tragédie ne te frappe comme ça a pu nous frapper.	
1190	objBronson	Je suis content que mon garçon soit toujours avec moi!	
1191	objBronson	Il est bien plus coriace que moi!	
1192	objBronson	Je pourrais apprendre une ou deux choses de lui.	
1193	objBronson	Je peux couper des arbres,| mais les fantômes ça me dépasse.	
1194	objBronson	Si seulement Mary était encore parmi nous...	
			
1195	objBronson	J'arrive toujours pas à croire que cet esprit était Mary depuit le début!	
1196	objBronson	Maintenant qu'elle est de retour,|| c'est un peu flippant à vrai dire.	
1197	objBronson	J'imagine que rien ne reviendra comme avant.	
1198	objBronson	Quand on a eu un moment rien qu'à nous,	
1199	objBronson	Elle s'est rapprochée et a enveloppée ses bras fantômatiques autour de moi.	
1200	objBronson	Ils m'ont traversés comme un courant d'air...	
1201	objBronson	Je savais pas si je devais être terrifié,| ou touché.	
1202	objBronson	C'est difficile pour un gars comme moi de comprendre...	
1203	objBronson	Mais je suis reconnaissant qu'elle nous soit revenue.	
1204	objBronson	Quand le garçon fera quelque chose d'incroyable...	
1205	objBronson	Je pourrais être fier avec Mary,| comme au bon vieux temps.	
1206	objBronson	On peut pas vraiment discuter,| mais je sais qu'elle le ressent.	
1207	objBronson	Parfois quand j'écoute ses chants fantômatiques,	
1208	objBronson	Je jure que je commence à y trouver un sens.
1209	objBronson	Peut-être qu'avec le temps,| j'en serais capable!	
			
1210	objBronsonson	{wiggle}||.|.|.|Je...	
1211	objBronsonson	...|||J'ai peur...	
1212	objBronsonson	Pourquoi tout est en train de casser?	
1213	objBronsonson	Pourquoi tout va|| mal?	
1214	objBronsonson	Est-ce que j'ai fait une bêtise?	
1215	objBronsonson	J'aimerais |qu'on puisse tout arranger...	
1216	objBronsonson	Papa dit que ça va aller...	
1217	objBronsonson	Mais...|| j'y crois pas...	
1218	objBronsonson	Je crois que c'est vraiment la fin du monde...	
1219	objBronsonson	Comme disait maman,| quand elle est revenue.	
1220	objBronsonson	|||C'est triste...	
			
1221	objBronsonson	{wiggle}||.|.|.|Je...	
1222	objBronsonson	...|||J'ai peur...	
1223	objBronsonson	{wiggle}||Euuuuh|.|.|.	
1224	objBronsonson	...|||salut...	
1225	objBronsonson	{wiggle}||.|.|.	
1226	objBronsonson	...|||Maman est revenue...	
1227	objBronsonson	{wiggle}Elle m'a manquée||| si fort...	
1228	objBronsonson	{wiggle}||.|.|.	
1229	objBronsonson	...|||J'ai peur...|| qu'elle s'en aille à nouveau...	
			
1232	objCalliope	Qui se fiche d'être un héros de toute façon?	
1233	objCalliope	{size 1}C'est même pas si cool.	
1234	objCalliope	Alors qu'être une super diseuse de bonne aventure...|||{shake .5}ÇA{/shake}| c'est cool!	
1235	objCalliope	La vie c'est ce que t'en fais.	
1236	objCalliope	Et |{wiggle}je{/wiggle}| vais consacrer la mienne aux plages et au calme.	
1237	objCalliope	Tu devrais faire comme moi et arrêter de t'inquiéter.	
1238	objCalliope	T'as prévu de rester là pendant encore longtemps?	
1239	objCalliope	L'horloge tourne.| C'est la fin du monde.	
1240	objCalliope	Va t'éclater, fais quelque chose!	
			
1241	objCalliope	{shake}{size 1.5}BON.	
1242	objCalliope	{}Je sais pourquoi t'es là...	
1243	objCalliope	Et écoute.|| Je comprends!	
1244	objCalliope	Les trucs de héros c'est pas fait pour tout le monde.	
1245	objCalliope	T'as fait de ton mieux,| et c'est ce qui compte!	
1246	objBard	Non non attends attends!!!	
1247	objBard	Je l'ai trouvé la Larme de Sirène!	
1248	objCalliope	Tu...|| euh...||| pour de vrai?	
1250	objCalliope	{size .7}Est-ce vraiment possible...?	
1252	objCalliope	{size 1}.|.|.|||c'est bien elle, pas de doute là-dessus.	
1253	objBard	Du coup vous pouvez retrouver les sirènes avec??	
1254	objCalliope	Oui|| je|| {shake}{quake}PEUX!!{/shake}	
1255	objCalliope	C'est parti!!	
1256	objCalliope	Hmmm...	
1257	objCalliope	Tu peux me filer un coup de main?	
1258	objCalliope	Genre...| essaie de chanter, peut-être...?	
1259	objCalliope	{wiggle}Ouiiiiiii...{/wiggle}||| Je les ai trouvées!!!	
1260	objCalliope	Je vais indiquer leur emplacement sur ta carte ou qu'importe.	
1261	objCalliope	Et,| comme paiement...	
1262	objCalliope	Je garde ce joyau!!!	
1263	objCalliope	Ce truc vaut une fortune.	
1264	objCalliope	Je vais pouvoir me préparer de |{wiggle}super{/wiggle}| vacances pré-apocalypse...	
1265	objCalliope	{quake}{shake}NYA{/shake}| ha ha ha!	
1266	objBard	Bien sûr,| comme vous voulez.	
1267	objBard	Donc...	
1268	objBard	Est-ce que ça veut dire que je suis un héros maintenant?	
1272	objCalliope	Euh...| hm.	
1273	objCalliope	J'imagine que oui.	
1274	objCalliope	Je vais faire une autre prédiction...	
1275	objCalliope	Sur {wiggle}toi{/wiggle}|, cette fois.	
1276	objCalliope	{size .8}Voyons si t'es vraiment le héros tant attendu...	
1277	objCalliope	!	
1278	objCalliope	{size 1}Oh la vache...	
1279	objCalliope	Il y a...!	
1280	objCalliope	Absolument aucune prophétie à ton sujet.	
1281	objBard	...	
1282	objBard	...Aucune?	
1283	objCalliope	Absolument|| aucune.	
1284	objBard	Qu'est-ce que ça veut dire?	
1285	objCalliope	Je sais même pas!	
1286	objCalliope	D'habitude on voit au moins |{wiggle}quelque chose...{/wiggle}	
1287	objCalliope	C'est clair que t'es |PAS| {wiggle}le héros tant attendu...{/wiggle}	
1288	objCalliope	Mais j'imagine que t'es pas| PAS un héros?	
1289	objCalliope	Le destin n'a juste|| aucune attente vis-à-vis de toi.	
1290	objCalliope	Eh bah, bonne chance avec ça.	
1291	objCalliope	C'est toujours la fin du monde.	
1292	objCalliope	Je veux déguerpir de là et aller à la plage.	
1293	objCalliope	C'est l'heure de filer,| ok?	
			
1302	objCalliope	Alors?|| T'as trouvé la larme?	
1303	objBard	{shake}Ouaip!!!	
1304	objCalliope	{}Euh? Vraiment?	
1305	objCalliope	Est-ce qu'elle est...|| en forme de larme?	
1306	objBard	...	
1307	objBard	Bah...|| pas vraiment.	
1308	objCalliope	Donc tu l'as pas trouvé!	
1309	objCalliope	Peut-être que t'as qu'un morceau,| mais...	
1310	objCalliope	Sans la larme complète,| c'est inutile!	
1311	objBard	Oh...	
1312	objBard	Mais alors...| où est le reste?	
1313	objCalliope	{shake .5}Comment je suis censée le savoir???	
1314	objCalliope	{}Est-ce que j'ai l'air d'un héros?	
1315	objCalliope	C'est pour ça que c'est le taf d'aucun de nous deux!	
1316	objCalliope	Mais, écoute...|| peut-être que t'es sur la bonne voie!	
1317	objCalliope	Continue de chercher dans d'autres endroits!	
1318	objCalliope	Qu'est-ce que t'as à perdre?	
1319	objCalliope	Bonne chance pour retrouver ce joyau!	
1320	objCalliope	Je vais attendre et voir si tu réussi.	
1321	objCalliope	Le résultat devrait être {wiggle}plutôt intéressant{/wiggle}...	
1322	objCalliope	Nya ha ha ha...	
1323	objCalliope	Ce joyau devrait valoir une fortune.	
1324	objCalliope	Et tu |{shake}{quake}DEVRAIS{/shake}|| me le remettre,| bien sûr.	
1325	objCalliope	Plus j'aurai de thunes,| meilleures seront les plages pour moi quand ce sera la fin du monde.	
1326	objCalliope	Nya ha ha ha...	
1327	objCalliope	Pourquoi tu traines encore ici?	
1328	objCalliope	Va aller faire ta quête héroïque!!	
1329	objCalliope	Si tu mets trop de temps,| j'aurai plus le temps de profiter de mes vacances pré-fin du monde...	
1330	objCalliope	J'attends toujours,| {wiggle}héros!{/wiggle}	
1331	objCalliope	Je t'ai déjà suffisamment aidé!	
			
1332	objCalliope	!	
1333	objCalliope	Qu'est-ce que tu fais ici?	
1334	objBard	Est-ce que vous connaissez l'Hymne du Régent?	
1335	objCalliope	...|Régent|.|.|.?	
1336	objCalliope	{quake}{shake}NYA{/shake}| ha ha ha!| C'est marrant que tu demandes ça maintenant!	
1337	objCalliope	Ça m'embête de te dire ça,| mais...	
1338	objCalliope	{quake}{shake}C'EST LA FIN DU MONDE!!!{/shake}	
1339	objCalliope	C'est pour ça que je remballe mes affaires.	
1340	objCalliope	Je vais me poser tranquillement sur une plage en attendant que tout parte à vau-l'eau.	
1341	objBard	Je le sais déjà ça!	
1342	objCalliope	Hein?| De quoi, de la plage?	
1343	objBard	Non,| de la fin du monde!	
1344	objBard	C'est ce que j'essaie d'empêcher!	
1345	objCalliope	...	
1346	objCalliope	{quake}{shake}NYA{/shake}| ha ha ha!	
1347	objCalliope	{wiggle}Ça{/wiggle}| risque pas d'arriver.	
1349	objCalliope	Mais ok, pourquoi pas.	
1350	objCalliope	Je peux prédire à peu près tout et n'importe quoi.	
1351	objCalliope	Qu'est-ce que tu cherches?| L'Hymne du Régent?	
1352	objBard	Ouais!	
1353	objCalliope	{wiggle}Hmmmm...{/wiggle}	
1354	objCalliope	{shake}TROUVÉ!	
1355	objCalliope	{}Apparemment,|| les sirènes le connaissent.	
1356	objCalliope	Ce qui est dommage...	
1357	objCalliope	Vu qu'elles ont disparu il y a des années.	
1358	objCalliope	Même |{wiggle}moi{/wiggle}| je serais pas capable de dire où elles sont allées...	
1359	objBard	Oh...	
1360	objBard	Alors vous pouvez pas vraiment prédire {wiggle}tout et n'importe quoi{/wiggle}, hein...	
1361	objCalliope	Tuh!| Hey!| Je suis la meilleure dans le domaine,| ok??	
1362	objCalliope	Mais c'est pas aussi simple!	
1363	objCalliope	Une telle prédiction me demanderait...|| un truc difficile à trouver!!	
1365	objBard	Comme quoi?	
1366	objCalliope	Nya ha ha...|| t'es sérieux,| hein?	
1368	objCalliope	Pour vraiment pouvoir localiser les sirènes...	
1369	objCalliope	J'aurais besoin de nul autre que de|| la {wiggle}Larme de Sirène.{/wiggle}	
1370	objBard	Hein?| Je dois les faire pleurer?	
1371	objCalliope	{shake}NON{/shake} non non non	
1372	objCalliope	C'est un joyau, idiot.	
1373	objCalliope	Quelque chose qu'elles ont laissé derrière elles.	
1374	objCalliope	Tu pourrais partir à sa recherche dans les Ruines, j'imagine...	
1375	objCalliope	Mais attention!	
1376	objCalliope	C'est...|| une {wiggle}quête digne d'un héros!{/wiggle}	
1377	objBard	Une kwa?	
1378	objCalliope	La Larme est vouée à être trouvée par un héros.	
1379	objCalliope	Pas...|| par un type bizarre qui chante.	
1380	objCalliope	Mais|| si |{wiggle}t'arrives{/wiggle}| à récupérer le joyau,| alors je pourrai trouver les sirènes.	
1381	objBard	Ok!| Je VAIS le trouver!!	
1382	objBard	Et on verra ensuite qui c'est le héros!!	
			
1383	objHala	Candra!	
1384	objCandra	||||Soeurette?	
1385	objHala	{shake .5}Candra!!!	
1386	objCandra	{}Est-ce que mes yeux me jouent des tours?	
1387	objCandra	{}Hal,|| qu'est-ce que tu fais dans ce miroir?	
1388	objHala	J'ai besoin de ton aide,| Can.	
1389	objHala	J'ai besoin de parler à maman.	
1390	objCandra	{}Oh bon sang,| Hal.	
1391	objCandra	Elle est morte d'inquiétude!	
1392	objCandra	On l'est toutes.	
1393	objCandra	Qu'est-ce qui t'es arrivée?	
1394	objHala	Je suis morte,| Can.	
1395	objCandra	Je le sais |{wiggle}ça!{}	
1396	objCandra	Mais qu||...|| comment?	
1397	objHala	...Un accident.	
1398	objCandra	||||Un accident?	
1399	objCandra	C'est tout ce à quoi j'ai le droit...?	
1400	objCandra	||...Tout est toujours secret avec moi...	
1401	objCandra	On m'a même pas dit que tu avais disparu,| Hal.	
1402	objCandra	Je suis plus un bébé!	
1404	objHala	Je suis désolée,| Can.	
1405	objHala	Mais...	
1406	objHala	Je peux pas||| en parler maintenant...	
1407	objCandra	T'as besoin de quoi?	
1408	objHala	Je suis liée à ce corps	
1409	objBard	Salut,| au fait!	
1410	objBard	Je suis un barde!	
1412	objHala	{size 1}Mais on ne peut pas faire de magie.	
1413	objHala	Donc comment on fait pour se rendre au palace?	
1414	objCandra	{}Hmmm...|| pas de magie...	
1415	objCandra	Attends une seconde...	
1416	objCandra	Est-ce que t'as dit...|| que tu| chantais?	
1417	objHala	Que?	
1418	objHala	{shake}{quake}OH||hhhhhhhh...!!!	
1419	objHala	{/shake}C'est vrai!	
1420	objBard	{}Quoi?	
1421	objCandra	J'étais en train d'étudier ça en cours.	
1422	objCandra	C'est un fait pas très connu que la magie...	
1423	objCandra	Est en fait simplement |de la musique|| avancée!	
1424	objBard	Quoi!!!	
1426	objCandra	Et il y a,| bien,|| BIEN longtemps...	
1427	objCandra	On utilisait des chants pour faire de la magie.	
1428	objCandra	...Trouvé!	
1429	objCandra	Essaie de chanter ça...	
1430	objCandra	Ça a marché!	
1431	objBard	Ça a marché?	
1432	objBard	Je peux faire|| {shake}DE LA MAGIE?!{}	
1433	objCandra	En quelque sorte...	
1434	objCandra	Chanter c'est...|| primitif,| comparé à de la vraie magie.	
1435	objCandra	Mais ces cristaux sont extrasensibles à la magie.	
1436	objCandra	Donc ils vont réagir à tes chants.	
1440	objCandra	C'est le seul exemple de chant de ce livre...	
1442	objCandra	||J'aurais aimée être plus utile.	
1443	objCandra	Je parie qu'Amaris connaîtrait plein d'autres chants...	
1444	objHala	Oh non.	
1445	objHala	Pas elle...	
1446	objBard	Qui?	
1447	objCandra	Notre soeur aînée.	
1448	objCandra	C'est la directrice de cette école.	
1449	objCandra	Et,|| ouais,| elle est pénible.	
1450	objHala	J'ai pas envie de la voir.	
1451	objCandra	Je crois pas qu'elle veuille être |vue.	
1452	objCandra	Par |{wiggle}personne.	
1453	objCandra	{}Elle est planquée en haut de sa tour depuis...| des semaines.	
1454	objCandra	Il y a aussi Badriyah...	
1455	objCandra	Je peux t'indiquer où elle habite,| Hal.	
1456	objCandra	Peut-être qu'elle peut aussi t'aider.	
1457	objHala	C'est une |BIEN| meilleure idée.	
1458	objHala	Merci,| Can.	
1459	objCandra	Je voulais te prendre dans mes bras,| mais...	
1460	objCandra	J'imagine que tu n'es qu'un fantôme dans un miroir...	
1461	objCandra	...	
1462	objCandra	Je t'aime,| Hal.	
1463	objHala	Je t'aime aussi, soeurette.	
1464	objCandra	Tu connais l'histoire de la déesse Eya,	
1465	objCandra	Qui a créé l'univers avec son chant...	
1466	objCandra	Et tout ça,| pas vrai?	
1467	objCandra	D'après le livre,	
1468	objCandra	Vu que l'univers n'est fondamentalement que de la musique,	
1469	objCandra	On a découvert qu'on pouvait |utiliser| la musique pour le manipuler...	
1470	objCandra	Et c'est ce qui a évolué en magie.	
1471	objCandra	Ça a l'air fou...	
1472	objCandra	Mais ça fonctionne,| donc j'imagine que c'est vrai.	
1473	objCandra	J'aurais aimé pouvoir t'amener au palace moi-même.	
1474	objCandra	Mais tu dois jeter le sort toi-même pour y accéder...	
1475	objCandra	Écris-le sur ta carte pour ne pas oublier.	
1476	objCandra	...	
1477	objCandra	Je sais pas quoi faire,|| maintenant...	
1478	objCandra	J'ai tellement d'exams...	
1479	objCandra	Je faisais de mon mieux pour rester occupée...	
1480	objCandra	J'avais fini par arrêter de|| penser,| à ce qui s'était passé...	
1481	objCandra	Mais maintenant tout revient si vite...	
1482	objCandra	Oh,|| Hal...	
1483	objCandra	Qui que tu sois...	
1484	objCandra	Prends bien soin d'Hal s'il te plaît.	
1485	objCandra	Toutes mes soeurs sont trop vieilles et coincées pour être mes amies.	
1486	objCandra	Sauf Hal.|| Elle était géniale.	
1487	objCandra	C'est quelqu'un de bien.	
1488	objCandra	|||Je risque de me mettre à pleurer...	
1489	objCandra	Euh...| Je voudrais pas que t'assistes à ça.	
			
1490	objCandyman	{wiggle}Salut!{/wiggle}	
1491	objCandyman	{wiggle}Jolie musique!{/wiggle}	
1492	objCandyman	{wiggle}Bien|venue à nouveau...{/wiggle}	
1493	objCandyman	{wiggle}Re bon|jour...{/wiggle}	
1494	objCandyman	{wiggle}Ça fait du bien de te voir...{/wiggle}	
1495	objCandyman	{wiggle}Re bien|venue à Del|phi...{/wiggle}	
1496	objCandyman	{wiggle}Notre hé|ros en su|cre est de re|tour...{/wiggle}	
1497	objCandyman	{wiggle}Sou|ve|nirs sucrés, ne sont| ils pas exquis?{/wiggle}	
1498	objCandyman	{wiggle}Ça fait bien longtemps que tu as écris cette chanson...{/wiggle}	
1499	objCandyman	{wiggle}Un cla|ssique su|cré, aussi vieux que| le| pa|ssé...{/wiggle}	
1500	objCandyman	{wiggle}Tu as chanté pour les sucre|ries, et m'a rendu ra|vi...{/wiggle}	
			
1501	objCandyman	Tu te souviens de ça?	
1502	objCandyman	C'est la mélodie que t'as écrit pour ma boutique de bonbons,| patron!	
1503	objCandyman	J'ai écrit de nouvelles paroles au cas où tu repasserais.	
1504	objCandyman	Ça a ramené plein de gamins dans la boutique!	
1505	objCandyman	Pile ce que je voulais!	
1506	objCandyman	Merci!	
			
1507	objCandyman	Eh bien salut,| patron!	
1508	objBard	Sa|lut!	
1509	objCandyman	Whoa attend!|| T'es un genre de musicien?	
1510	objCandyman	Whoa!|| T'es le chanteur du concert du Raven?	
1511	objCandyman	Les gamins aujourd'hui {shake .5}||A|D|O|R|E|N|T{/shake}||| la musique.	
1512	objCandyman	Je cherchais un moyen de capter leur attention.
1513	objCandyman	Peut-être que tu peux aider!	
			
1514	objCandyman	Est-ce que tu peux écrire un jingle pour ma boutique de bonbons?	
